Company(Maker-if known);SpecificBeanOrigin or BarName;REF;ReviewDate;CocoaPercent;CompanyLocation;Rating;BeanType;BroadBeanOrigin
L.A. Burdick (Felchlin);Madagascar;431;2009;0,64;U.S.A.;35;Trinitario;Madagascar
L.A. Burdick (Felchlin);Bolivian;451;2009;0,68;U.S.A.;3;nan;Bolivia
La Chocolaterie Nanairo;Lumas, 2015 Harvest, Batch 6, brown sugar;1892;2016;0,7;Japan;225;Trinitario, Criollo;Peru
La Chocolaterie Nanairo;Lumas, 2015 Harvest, Batch 7;1892;2016;0,7;Japan;25;Trinitario, Criollo;Peru
La Chocolaterie Nanairo;Tumbes, 2013 Harvest, Batch 8;1892;2016;0,7;Japan;3;Criollo;Peru
La Chocolaterie Nanairo;Belize, 2014 Harvest, Batch 9;1892;2016;0,7;Japan;3;Trinitario, Criollo;Belize
La Maison du Chocolat (Valrhona);Cuana, 2013;1121;2013;0,74;France;275;nan;Africa, Carribean, C. Am.
La Maison du Chocolat (Valrhona);Tobago;1145;2013;0,6;France;325;nan;Tobago
La Maison du Chocolat (Valrhona);Acarigua, w/ nibs;1189;2013;0,56;France;325;nan;Ecuador
La Maison du Chocolat (Valrhona);Loma Sotavento;891;2012;0,66;France;35;nan;Dominican Republic
La Maison du Chocolat (Valrhona);Grenada;741;2011;0,68;France;35;Trinitario;Grenada
La Maison du Chocolat (Valrhona);Akosombo;346;2009;0,68;France;325;Forastero;Ghana
La Maison du Chocolat (Valrhona);Porcelana, Pariguan;346;2009;0,69;France;35;Criollo (Porcelana);Venezuela
La Maison du Chocolat (Valrhona);Kuruba;439;2009;0,6;France;3;nan; 
La Maison du Chocolat (Valrhona);Orinoco;445;2009;0,6;France;375;nan; 
La Maison du Chocolat (Valrhona);Cuana, 2008;230;2008;0,74;France;35;Blend;Ven., Indonesia, Ecuad.
La Oroquidea;Peruvian Amazon;721;2011;0,72;Peru;25;nan;Peru
La Pepa de Oro;Vinces;713;2011;0,6;Ecuador;325;nan;Ecuador
Laia aka Chat-Noir;Madagascar, Batch 59/100;1590;2015;0,75;France;275;Trinitario;Madagascar
Laia aka Chat-Noir;Vietnam, Batch 50/100;1590;2015;0,75;France;275;Trinitario;Vietnam
Laia aka Chat-Noir;Cuba, Batch 59/100;1590;2015;0,75;France;3;nan;Cuba
Laia aka Chat-Noir;Peru, Batch 51/100;1590;2015;0,75;France;325;nan;Peru
Laia aka Chat-Noir;Ivory Coast, Batch 56/100;1594;2015;0,75;France;3;nan;Ivory Coast
Laia aka Chat-Noir;Sao Tome, Batch 151;1638;2015;0,75;France;35;Forastero;Sao Tome
Laia aka Chat-Noir;Bahia, Batch 148;1642;2015;0,75;France;325;nan;Brazil
Laia aka Chat-Noir;Lam Dong, Batch 153;1642;2015;0,75;France;375;Trinitario;Vietnam
Laia aka Chat-Noir;Cuba;1434;2014;0,7;France;275;nan;Cuba
Laia aka Chat-Noir;Trinidad-Tobago;1438;2014;0,68;France;275;nan;Trinidad-Tobago
Lajedo do Ouro;Catongo;927;2012;0,7;Brazil;35;Forastero (Catongo);Brazil
Lake Champlain (Callebaut);Tanzania;327;2009;0,75;U.S.A.;25;nan;Tanzania
L'Amourette;Rugoso;1784;2016;0,8;U.S.A.;35;Trinitario;Nicaragua
L'Amourette;Carenero Superior;833;2012;0,75;U.S.A.;3;Trinitario;Venezuela
L'Amourette;Rio Caribe;833;2012;0,75;U.S.A.;3;Trinitario;Venezuela
L'Amourette;Blend;853;2012;0,72;U.S.A.;3;Criollo;Peru, Ecuador, Venezuela
Letterpress;La Masica, Batch 7, FHIA;1952;2017;0,7;U.S.A.;35;nan;Honduras
Letterpress;Maya Mtn, Batch 18, Heirloom;1952;2017;0,7;U.S.A.;325;nan;Belize
Letterpress;Liberia;1728;2016;0,7;U.S.A.;325;nan;Liberia
Letterpress;Beniamo;1562;2015;0,7;U.S.A.;325;nan;Bolivia
Letterpress;San Juan Estate, Gran Couva;1562;2015;0,7;U.S.A.;35;Trinitario;Trinidad
Letterpress;San Andres;1566;2015;0,7;U.S.A.;3;nan;Costa Rica
Letterpress;La Red, Guaconejo;1566;2015;0,7;U.S.A.;325;nan;Domincan Republic
Letterpress;Kokoa Kamili;1566;2015;0,7;U.S.A.;35;nan;Tanzania
Letterpress;Maranura;1371;2014;0,7;U.S.A.;35;Forastero (Nacional);Peru
Levy;Sambirano;1231;2014;0,71;Finland;35;Criollo;Madagascar
Lilla;Madagascar;1856;2016;0,7;Finland;3;Trinitario;Madagascar
Lillie Belle;Perfect Illusion;855;2012;0,65;U.S.A.;35;Criollo;Peru
Lillie Belle;Bolivia, Wild Thing;903;2012;0,68;U.S.A.;35;Criollo;Bolivia
Lillie Belle;La Selva;903;2012;0,68;U.S.A.;375;nan;Peru
Lillie Belle;Purple Haze;947;2012;0,75;U.S.A.;275;nan;Venezuela, Dom. Rep.
Lillie Belle;The Other One, Grand Cru;947;2012;0,74;U.S.A.;3;nan;Dominican Republic
Lillie Belle;Wild Thing;947;2012;0,68;U.S.A.;35;Criollo;Bolivia
Lindt & Sprungli;Excellence (US Version);157;2007;0,85;Switzerland;3;nan; 
Loiza;Puerto Rico;1049;2013;0,65;Puerto Rico;25;nan;Puerto Rico
Lonohana;"Haleiwa, O'ahu; Lonohana E., Kanahiku";1383;2014;0,7;U.S.A.;375;nan;Hawaii
Lonohana;Haleiwa E, O'ahu, 2014;1395;2014;0,65;U.S.A.;325;nan;Hawaii
Lonohana;Haleiwa E, O'ahu, 2014;1395;2014;0,75;U.S.A.;375;nan;Hawaii
Lonohana;Opaeula Estate, O'ahu, Nene, CG Exclusive;1093;2013;0,71;U.S.A.;3;nan;Hawaii
Lonohana;Opaeula Estate, O'ahu, Ele'ele;1097;2013;0,72;U.S.A.;3;nan;Hawaii
Lonohana;Hawaiian Crown, Kona Vanilla;1097;2013;0,7;U.S.A.;35;nan;Hawaii
Love Bar;Nicaragua;1502;2015;0,75;U.S.A.;2;nan;Nicaragua
Luker;Selva;552;2010;0,46;Colombia;275;nan;Colombia, Ecuador
Luker;Macondo;552;2010;0,6;Colombia;3;nan;Colombia, Ecuador
Luker;Misterio;552;2010;0,58;Colombia;3;nan;Colombia, Ecuador
Luker;Santander;552;2010;0,65;Colombia;35;nan;Colombia
Machu Picchu Trading Co.;Peru;721;2011;0,7;Peru;15;nan;Peru
Machu Picchu Trading Co.;Peru;552;2010;0,55;Peru;225;nan;Peru
Madecasse (Cinagra);Madagascar;284;2008;0,67;Madagascar;35;Trinitario;Madagascar
Madecasse (Cinagra);Madagascar;284;2008;0,7;Madagascar;375;Trinitario;Madagascar
Madecasse (Cinagra);Madagascar;284;2008;0,63;Madagascar;4;Trinitario;Madagascar
Madecasse (Cinagra);Madagascar;288;2008;0,75;Madagascar;35;Trinitario;Madagascar
Madre;Guadalcanal;1940;2017;0,73;U.S.A.;35;nan;Solomon Islands
Madre;Puerto Rico;1085;2013;0,7;U.S.A.;275;nan;Puerto Rico
Madre;Brazil;1085;2013;0,7;U.S.A.;35;nan;Brazil
Madre;Choobua, Kona;1089;2013;0,7;U.S.A.;275;nan;Hawaii
Madre;Xocunusco, Chiapas, Pichucalco;1089;2013;0,7;U.S.A.;275;nan;Mexico
Madre;Hamakua Coast, Kokoleka;991;2012;0,7;U.S.A.;325;nan;Hawaii
Madre;Criollo, Hawaii;995;2012;0,7;U.S.A.;325;Criollo;Hawaii
Madre;Kaua'i;995;2012;0,7;U.S.A.;35;nan;Hawaii
Madre;Dominican;672;2011;0,7;U.S.A.;25;nan;Dominican Republic
Madre;Upala;693;2011;0,7;U.S.A.;275;nan;Costa Rica
Madre;Chiapas, Triple Cacao;607;2010;0,72;U.S.A.;275;nan;Mexico
Maglio;Africa;300;2008;0,75;Italy;2;nan;Tanzania
Maglio;Ecuador;308;2008;0,7;Italy;3;Forastero (Nacional);Ecuador
Maglio;Cuba;308;2008;0,7;Italy;325;Criollo;Cuba
Maglio;Santo Domingo;308;2008;0,7;Italy;375;Blend-Forastero,Criollo;Dominican Republic
Majani;Ecuador;531;2010;0,7;Italy;2;nan;Ecuador
Malagasy (Chocolaterie Robert);Sambirano 2006;184;2007;0,75;Madagascar;275;Trinitario;Madagascar
Malagasy (Chocolaterie Robert);Mora Mora 2006;184;2007;0,73;Madagascar;35;Trinitario;Madagascar
Malagos;Davao, Mt. Talamo foothills;1121;2013;0,65;Philippines;35;Trinitario;Philippines
Malie Kai (Guittard);O'ahu, N. Shore, Waialua Estate w/ nibs;502;2010;0,55;U.S.A.;35;nan;Hawaii
Malie Kai (Guittard);O'ahu, N. Shore, Waialua Estate;311;2009;0,55;U.S.A.;275;Blend;Hawaii
Malmo;Chuao;1856;2016;0,7;Sweden;3;nan;Venezuela
Mana;Ecuador;1446;2015;0,74;U.S.A.;25;nan;Ecuador
Mana;Peru;1219;2014;0,74;U.S.A.;25;nan;Peru
Mana;Venezuela;1219;2014;0,74;U.S.A.;275;nan;Venezuela
Mana;Conacado;821;2012;0,74;U.S.A.;375;nan;Dominican Republic
Manifesto Cacao;Colombia;1331;2014;0,7;Colombia;275;nan;Colombia
Manoa;Markham Valley;1522;2015;0,72;U.S.A.;35;nan;Papua New Guinea
Manoa;Coto Brus;1522;2015;0,72;U.S.A.;375;nan;Costa Rica
Manoa;Waiahole, O'ahu;1089;2013;0,72;U.S.A.;375;nan;Hawaii
Manoa;Liberia, #174;1003;2012;0,72;U.S.A.;325;nan;Liberia
Manoa;Hamakua, Hawaiian Crown, #176;1007;2012;0,72;U.S.A.;275;nan;Hawaii
Manoa;Piura;1007;2012;0,72;U.S.A.;3;nan;Peru
Manoa;Oahu, Winward, #151, Maunawili district;1007;2012;0,72;U.S.A.;325;nan;Hawaii
Manufaktura Czekolady;Johe;1844;2016;0,7;Poland;375;nan;Nicaragua
Manufaktura Czekolady;Peru;1848;2016;0,7;Poland;35;nan;Peru
Manufaktura Czekolady;Porcelana;1255;2014;0,7;Poland;375;Criollo;Venezuela
Manufaktura Czekolady;Kolumbia;1279;2014;0,85;Poland;35;nan;Colombia
Manufaktura Czekolady;Grand Cru Dominican Republic;871;2012;0,7;Poland;325;nan;Dominican Republic
Manufaktura Czekolady;Grand Cru Ghana;871;2012;0,7;Poland;35;Forastero;Ghana
Manufaktura Czekolady;Grand Cru Ecuador;875;2012;0,7;Poland;325;nan;Ecuador
Map Chocolate;Ben Tre, Surprise Valley;1896;2016;0,75;U.S.A.;325;Trinitario;Vietnam
Map Chocolate;ROIG, 2014;1474;2015;0,7;U.S.A.;35;Criollo, Trinitario;Dominican Republic
Map Chocolate;Maranon, 2014;1474;2015;0,62;U.S.A.;35;Forastero (Nacional);Peru
Map Chocolate;Ecuador;1478;2015;0,7;U.S.A.;35;Trinitario;Ecuador
Map Chocolate;San Juan Estate, Cherry Blossoms at Night;1606;2015;0,7;U.S.A.;275;Trinitario;Trinidad
Map Chocolate;A case of the Xerces Blues, triple roast;1606;2015;0,7;U.S.A.;35;nan;Nicaragua
Map Chocolate;Tumbes, Dear Mr. Finley, 2014;1606;2015;0,68;U.S.A.;35;Criollo;Peru
Map Chocolate;Colombia;1610;2015;0,75;U.S.A.;275;nan;Colombia
Map Chocolate;Kakoa Kamili, Both Man & Bird & Beast;1610;2015;0,72;U.S.A.;3;nan;Tanzania
Map Chocolate;Le Chocolat Chaud;1634;2015;0,78;U.S.A.;35;nan;Honduras
Marana;Piura;1872;2016;0,7;Peru;3;nan;Peru
Marana;Cusco;1884;2016;0,7;Peru;275;nan;Peru
Marana;San Martin;1884;2016;0,7;Peru;3;nan;Peru
Marigold's Finest;Cacao Nib Crunch;1808;2016;0,75;Canada;325;nan; 
Marou;Tan Phu Dong Island, Heart of Darkness;1650;2015;0,85;Vietnam;325;Trinitario;Vietnam
Marou;Ben Tre;1650;2015;0,68;Vietnam;35;Trinitario;Vietnam
Marou;Dak Lak, Batch 2451;1650;2015;0,7;Vietnam;375;Trinitario;Vietnam
Marou;Tan Phu Dong, Treasure Island;1149;2013;0,75;Vietnam;35;Trinitario;Vietnam
Marou;Ba Ria;845;2012;0,76;Vietnam;35;Trinitario;Vietnam
Marou;Dong Nai;845;2012;0,72;Vietnam;35;Trinitario;Vietnam
Marou;Tien Giang, Gao Co-op;845;2012;0,7;Vietnam;35;Trinitario;Vietnam
Marou;Ben Tre;849;2012;0,78;Vietnam;35;Trinitario;Vietnam
Marou;Tien Giang;895;2012;0,8;Vietnam;3;Trinitario;Vietnam
Marou;Lam Dong;955;2012;0,74;Vietnam;35;Trinitario;Vietnam
Mars;Matina 1-6, prototype;537;2010;0,65;U.S.A.;3;nan;Costa Rica
Mars;Ivory Coast;544;2010;0,65;U.S.A.;3;nan;Ivory Coast
Mars;Nigeria;544;2010;0,65;U.S.A.;325;nan;Nigeria
Mars;Ghana, prototype;544;2010;0,65;U.S.A.;35;Forastero;Ghana
Marsatta;Dominican Republic;1189;2013;0,74;U.S.A.;225;nan;Dominican Republic
Marsatta;Dominican Republic;1189;2013;0,89;U.S.A.;25;nan;Dominican Republic
Martin Mayer;Alto Beni;1836;2016;0,76;Austria;275;nan;Bolivia
Martin Mayer;Pisa;1836;2016;0,82;Austria;3;nan;Haiti
Martin Mayer;Tumaco;1836;2016;0,74;Austria;325;nan;Colombia
Mast Brothers;Guatemala;1450;2015;0,76;U.S.A.;3;nan;Guatemala
Mast Brothers;Tanzania;1450;2015;0,74;U.S.A.;325;nan;Tanzania
Mast Brothers;French Laundry 20th Anniversary;1359;2014;0,75;U.S.A.;375;Blend;Peru, Belize
Mast Brothers;Shake Shack;959;2012;0,73;U.S.A.;35;Blend;Peru, Mad., Dom. Rep.
Mast Brothers;Madagascar;999;2012;0,72;U.S.A.;25;Trinitario;
Mast Brothers;Chuao;999;2012;0,73;U.S.A.;275;Trinitario;Venezuela
Mast Brothers;Brooklyn Blend;672;2011;0,72;U.S.A.;35;nan; 
Mast Brothers;Chuao, Med. Roast;701;2011;0,76;U.S.A.;3;Trinitario;Venezuela
Mast Brothers;Chuao, Dark Roast;709;2011;0,7;U.S.A.;3;Trinitario;Venezuela
Mast Brothers;Chuao, Light Roast;713;2011;0,81;U.S.A.;275;Trinitario;Venezuela
Mast Brothers;Moho River;773;2011;0,7;U.S.A.;35;Trinitario;Belize
Mast Brothers;Papua New Guinea;777;2011;0,71;U.S.A.;275;nan;Papua New Guinea
Mast Brothers;San Martin;777;2011;0,75;U.S.A.;3;nan;Peru
Mast Brothers;Conacado;777;2011;0,73;U.S.A.;325;nan;Dominican Republic
Mast Brothers;La Red de Guanconejo, N. Highlands coop;777;2011;0,74;U.S.A.;375;nan;Dominican Republic
Mast Brothers;Patanemo;572;2010;0,81;U.S.A.;275;Criollo;Venezuela
Mast Brothers;Ocumare de la Costa;572;2010;0,75;U.S.A.;3;nan;Venezuela
Mast Brothers;Dominican Republic, Coop;572;2010;0,7;U.S.A.;325;nan;Dominican Republic
Matale;Malekula P., 2013;1177;2013;0,72;Australia;35;Trinitario;Vanuatu
Matale;Somia, 2013;1177;2013;0,68;Australia;4;Trinitario;Madagascar
Matale;Kulili P., 2013;1177;2013;0,74;Australia;4;Trinitario;Papua New Guinea
Matale;Blend;1181;2013;0,7;Australia;375;Trinitario;PNG, Vanuatu, Mad
Maverick;Maya Mountain;1367;2014;0,7;U.S.A.;325;Trinitario;Belize
Maverick;Elvesia;1367;2014;0,7;U.S.A.;325;nan;Dominican Republic
Maverick;Tumbes;1430;2014;0,82;U.S.A.;325;Criollo;Peru
Maverick;Morropon, Norandiono Coop, Piura;1430;2014;0,63;U.S.A.;35;Criollo;Peru
Mayacama;Hispaniola;1728;2016;0,72;U.S.A.;3;nan;Domincan Republic
Meadowlands;Bolivia;1287;2014;0,7;U.S.A.;25;nan;Bolivia
Meadowlands;Venezuela;1287;2014;0,7;U.S.A.;275;nan;Venezuela
Meadowlands;Belize;1287;2014;0,7;U.S.A.;3;Trinitario;Belize
Meadowlands;Nicaragua, w/ inbs;1291;2014;0,7;U.S.A.;3;nan;Nicaragua
Meadowlands;Dominican Republic;1291;2014;0,7;U.S.A.;35;nan;Dominican Republic
Menakao (aka Cinagra);Madagascar;837;2012;0,8;Madagascar;25;Trinitario;Madagascar
Menakao (aka Cinagra);Madagascar;841;2012;0,72;Madagascar;25;Trinitario;Madagascar
Mesocacao;El Salvador;1494;2015;0,8;Honduras;275;nan;El Salvador
Mesocacao;El Salvador;1494;2015;0,7;Honduras;3;nan;El Salvador
Mesocacao;Honduras;1347;2014;0,8;Honduras;325;nan;Honduras
Mesocacao;Honduras;1347;2014;0,7;Honduras;35;nan;Honduras
Mesocacao;La Tronca, Matagalpa;1351;2014;0,7;Honduras;325;nan;Nicaragua
Mesocacao;La Tronca, Matagalpa;1351;2014;0,8;Honduras;35;nan;Nicaragua
Metiisto;Fazenda Sempre Firme P., Bahia;1267;2014;0,7;Sweden;3;nan;Brazil
Metiisto;Akesson Estate;1267;2014;0,72;Sweden;35;Trinitario;Madagascar
Metropolitan;South America;1688;2015;0,7;Amsterdam;35;Trinitario;South America
Michel Cluizel;Chiapas, Mokaya P.;963;2012;0,66;France;375;nan;Mexico
Michel Cluizel;Carenero Superior, Concepcion;117;2007;0,66;France;35;Trinitario;Venezuela
Michel Cluizel;Vila Gracinda;135;2007;0,67;France;35;Forastero;Sao Tome
Michel Cluizel;Carre Amer;24;2006;0,6;France;2;nan; 
Michel Cluizel;Carre Grand Noir;24;2006;0,85;France;2;nan; 
Michel Cluizel;Tamarina;24;2006;0,7;France;3;Forastero;Sao Tome
Michel Cluizel;Los Ancones P.;24;2006;0,67;France;4;nan;Dominican Republic
Michel Cluizel;Mangaro P.;24;2006;0,65;France;4;Trinitario;Madagascar
Michel Cluizel;Maralumi P.;24;2006;0,64;France;4;nan;Papua New Guinea
Michel Cluizel;Noir Infini;81;2006;0,99;France;2;nan; 
Middlebury;Maya Mountain;1490;2015;0,8;U.S.A.;35;Trinitario;Belize
Middlebury;San Juan Estate;1490;2015;0,7;U.S.A.;35;Trinitario;Trinidad
Middlebury;Oko Caribe;1490;2015;0,75;U.S.A.;375;nan;Dominican Republic
Middlebury;Patanemo, Epoch, Donaldo;1490;2015;0,75;U.S.A.;375;nan;Venezuela
Middlebury;Kokoa Kamili;1538;2015;0,75;U.S.A.;325;nan;Tanzania
Middlebury;Matagalpa, Cacao Bisiesto;1538;2015;0,7;U.S.A.;35;nan;Nicaragua
Middlebury;La Red;1117;2013;0,75;U.S.A.;25;nan;Dominican Republic
Middlebury;Belize;1117;2013;0,8;U.S.A.;325;Trinitario;Belize
Middlebury;Houseblend;887;2012;0,65;U.S.A.;15;nan; 
Middlebury;Alto Beni;887;2012;0,75;U.S.A.;2;Criollo;Bolivia
Middlebury;Balinese, Java;887;2012;0,7;U.S.A.;25;Criollo;Indonesia
Millcreek Cacao Roasters;Ecuador;1073;2013;0,7;U.S.A.;25;Forastero (Nacional);Ecuador
Millcreek Cacao Roasters;Ecuador;825;2012;0,7;U.S.A.;35;nan;Ecuador
Mindo;Ecuador;607;2010;0,67;U.S.A.;275;nan;Ecuador
Mindo;Ecuador;607;2010;0,77;U.S.A.;275;nan;Ecuador
Minimal;Acul-du-Nord, 2015;1920;2016;0,7;Japan;35;Criollo, Trinitario;Haiti
Mission;Fazenda Camboa, Bahia;1880;2016;0,75;Brazil;375;nan;Brazil
Mission;Bahia, Fazenda Venturosa;1626;2015;0,7;Brazil;35;Forastero (Parazinho);Brazil
Mita;Tumaco;955;2012;0,65;Colombia;25;nan;Colombia
Moho;Toledo District, w/ nibs;1026;2013;0,73;U.S.A.;325;Trinitario;Belize
Moho;Toledo District;1030;2013;0,72;U.S.A.;3;Trinitario;Belize
Moho;Umoho R., Toledo District, San Felipe;607;2010;0,67;U.S.A.;275;Trinitario;Belize
Molucca;La Red;1614;2015;0,7;U.S.A.;3;nan;Domincan Republic
Molucca;Indonesia;1618;2015;0,7;U.S.A.;275;nan;Indonesia
Molucca;Peru;1618;2015;0,7;U.S.A.;325;nan;Peru
Momotombo;Matagalpa;661;2011;0,7;Nicaragua;275;nan;Nicaragua
Momotombo;Mombacho;661;2011;0,7;Nicaragua;275;nan;Nicaragua
Momotombo;Oscuro;772;2011;0,7;Nicaragua;325;nan;Nicaragua
Monarque;Oko Caribe;1812;2016;0,72;Canada;35;nan;Dominican Republic
Monsieur Truffe;Papaua New Guinea;1391;2014;0,7;Australia;325;nan;Papua New Guinea
Montecristi;Manabi;1654;2015;0,7;Ecuador;325;nan;Ecuador
Montecristi;Manabi;1654;2015;0,63;Ecuador;35;nan;Ecuador
Montecristi;Manabi;1658;2015;0,85;Ecuador;35;nan;Ecuador
Muchomas (Mesocacao);Nicaragua;1462;2015;0,7;U.S.A.;35;nan;Nicaragua
Muchomas (Mesocacao);Nicaragua;1462;2015;0,8;U.S.A.;35;nan;Nicaragua
Mutari;Kokoa Kamili, batch 1 SRB;1896;2016;0,68;U.S.A.;275;nan;Tanzania
Mutari;Oko Caribe, batch 1 SRB;1896;2016;0,71;U.S.A.;275;nan;Domincan Republic
Mutari;Ambanja, batch 1 SRB;1900;2016;0,68;U.S.A.;275;nan;Madagascar
Mutari;Tien Giang, batch 1 SRB;1900;2016;0,8;U.S.A.;3;Trinitario;Vietnam
Nahua;Costa Rica, Oscuro;1049;2013;0,58;Costa Rica;25;nan;Costa Rica
Nahua;Costa Rica, Oscuro;1049;2013;0,7;Costa Rica;3;nan;Costa Rica
Naive;Trinidad & Tobago;1046;2013;0,7;Lithuania;375;nan;Trinidad, Tobago
Naive;Maranon Canyon, Fortunato No. 4;1133;2013;0,78;Lithuania;375;Forastero (Nacional);Peru
Naive;Grenada;867;2012;0,71;Lithuania;25;Trinitario;Grenada
Na?ve;Nicaragua;1379;2014;0,7;Lithuania;325;Criollo;Nicaragua
Na?ve;Chuao;1399;2014;0,75;Lithuania;275;Trinitario;Venezuela
Na?ve;Barinas;1399;2014;0,7;Lithuania;3;nan;Venezuela
Nanea;Criollo Blend;1007;2013;0,85;U.S.A.;35;nan;Hawaii
Nathan Miller;Peru;1403;2014;0,72;U.S.A.;225;nan;Peru
Nathan Miller;Hispaniola;1403;2014;0,7;U.S.A.;25;nan;Dominican Republic
Nathan Miller;Madagascar;1403;2014;7,35;U.S.A.;25;Trinitario;Madagascar
Nathan Miller;Ghana;1403;2014;0,7;U.S.A.;35;Forastero;Ghana
Neuhaus (Callebaut);Papua New Guinea;531;2010;0,7;Belgium;25;Criollo;Papua New Guinea
Neuhaus (Callebaut);Manickchand Estate;230;2008;0,67;Belgium;375;Trinitario;Trinidad
Neuhaus (Callebaut);Dark;135;2007;0,73;Belgium;1;nan; 
Neuhaus (Callebaut);West Africa;15;2006;0,73;Belgium;2;Forastero;West Africa
Neuhaus (Callebaut);Sao Tome;15;2006;0,75;Belgium;275;Forastero;Sao Tome
Neuhaus (Callebaut);Ocumare;24;2006;0,71;Belgium;3;Criollo;Venezuela
Nibble;Patanemo;1526;2015;0,72;U.S.A.;225;Criollo;Venezuela
Nibble;Elvesia P.;1526;2015;0,72;U.S.A.;275;Trinitario;Dominican Republic
Nibble;Ambanja, Sambirano Valley;1526;2015;0,72;U.S.A.;3;Trinitario;Madagascar
Nibble;Tumbes;1526;2015;0,72;U.S.A.;3;Criollo;Peru
Night Owl;Peru;1022;2013;0,75;U.S.A.;275;nan;Peru
Night Owl;Ecuador;1022;2013;0,75;U.S.A.;35;nan;Ecuador
Noble Bean aka Jerjobo;Ghana;1295;2014;0,75;U.S.A.;3;Forastero;Ghana
Noble Bean aka Jerjobo;Moho Valley;1299;2014;0,75;U.S.A.;3;Trinitario;Belize
Noble Bean aka Jerjobo;Maranon Canyon;1299;2014;0,75;U.S.A.;325;Forastero (Nacional);Peru
Noir d' Ebine;Venezuela;837;2012;0,7;U.S.A.;3;nan;Venezuela
Noir d' Ebine;Ecuador;841;2012;0,7;U.S.A.;3;nan;Ecuador
Nova Monda;La Patriota, cacao Indio, purple label;931;2012;0,7;Nicaragua;3;nan;Nicaragua
Nova Monda;La Dalia, Matagalpa,cacao Bisesto,green label;935;2012;0,75;Niacragua;275;nan;Nicaragua
Nova Monda;Punta Galera, cacao Nacional, gold label;935;2012;0,8;Nicaragua;325;Forastero (Nacional);Ecuador
Nuance;Ghana, 2013;1454;2015;0,7;U.S.A.;375;Forastero;Ghana
Nuance;Ecuador, 2013;1458;2015;0,7;U.S.A.;275;Trinitario;Ecuador
Nuance;Canoabo, 2013;1458;2015;0,7;U.S.A.;3;Criollo;Venezuela
Nuance;Sambirano Valley, 2012;1458;2015;0,7;U.S.A.;35;Trinitario;Madagascar
Nuance;La Red;1470;2015;0,7;U.S.A.;375;nan;Dominican Republic
Nugali;Fazenda Leolinda;1876;2016;0,7;Brazil;35;Trinitario (Scavina);Brazil
Oakland Chocolate Co.;Jamaica;478;2010;0,7;U.S.A.;25;Trinitario;Jamaica
Obolo;Pangoa;1638;2015;0,7;Chile;375;Criollo;Peru
Obolo;Pangoa, w/ nibs;1638;2015;0,7;Chile;375;Criollo;Peru
Ocelot;Virunga;1558;2015;0,7;Scotland;375;Forastero;Congo
Ocelot;Piura;1558;2015;0,75;Scotland;4;Criollo;Peru
Ocho;Sang Yum Coop;1760;2016;1;New Zealand;275;nan;Samoa
Ocho;Sang Yum Coop;1760;2016;0,7;New Zealand;35;nan;Samoa
Ocho;PNG, Devotion;1411;2014;0,66;New Zealand;275;nan;Papua New Guinea
Ocho;PNG, Revolution;1411;2014;0,7;New Zealand;3;nan;Papua New Guinea
Ocho;PNG, Voodoo;1411;2014;0,88;New Zealand;325;nan;Papua New Guinea
Ocho;PNG, Nib Bar;1411;2014;0,74;New Zealand;35;nan;Papua New Guinea
Ohiyo;San Juan Estate, Gran Couva;1594;2015;0,7;U.S.A.;275;Trinitario;Trinidad
Ohiyo;Tanzania;1598;2015;0,7;U.S.A.;3;nan;Tanzania
Oialla by Bojessen (Malmo);Sylvestre, Oialla;761;2011;0,7;Germany;35;Criollo;Bolivia
Olive and Sinclair;Dominican Republic prototype;486;2010;0,72;U.S.A.;3;nan;Dominican Republic
Olive and Sinclair;Ghana prototype;486;2010;0,72;U.S.A.;3;Forastero;Ghana
Olive and Sinclair;Dark 67;457;2009;0,67;U.S.A.;275;nan;Ghana, Domin. Rep
Olive and Sinclair;Dark 75;457;2009;0,75;U.S.A.;3;nan;Ghana, Domin. Rep
Olivia;Carribean-Raw;688;2011;0,76;Canada;2;nan;Carribean
Olivia;Carribean;688;2011;0,76;Canada;275;nan;Carribean
Olivia;Carribean;688;2011;0,85;Canada;275;nan;Carribean
Olivia;Carribean-Raw;688;2011;0,85;Canada;3;nan;Carribean
Omanhene;Ghana;693;2011;0,8;Ghana;275;Forastero;Ghana
Omnom;Kakao Kamili, Kilombero Valley;1816;2016;0,7;Iceland;375;Trinitario;Tanzania
Omnom;Papua New Guinea;1247;2014;0,7;Iceland;3;nan;Papua New Guinea
Omnom;Madagascar;1247;2014;0,66;Iceland;35;Trinitario;Madagascar
organicfair;Maya Mountain;1161;2013;0,74;Canada;275;Trinitario;Belize
organicfair;La Red;1165;2013;0,72;Canada;275;nan;Dominican Republic
organicfair;Nicaraqua;1165;2013;0,72;Canada;275;Trinitario;Nicaragua
organicfair;Caribe;1165;2013;0,72;Canada;3;nan;Dominican Republic
organicfair;Mindo;1165;2013;0,72;Canada;3;Trinitario;Ecuador
Original Beans (Felchlin);Papua Kerafat;1438;2014;0,68;Switzerland;275;nan;Papua New Guinea
Original Beans (Felchlin);Grand Cru Blend No.1, 5 yr. Anniversary Ed;1442;2014;0,8;Switzerland;325;Blend; 
Original Beans (Felchlin);Alto Beni, Wild Harvest, Itenez R. 24hr c.;733;2011;0,66;Switzerland;375;nan;Bolivia
